Ubar,Mubar,code1_Density,code1_Phi2,code1_Energy,code2_Density,code2_Phi2,code2_Energy,diff_Density,diff_Phi2,diff_Energy
5.83,16.41,3.3891,2.1064,-32.9080459133,3.389112,2.106426,-32.908046,-1.1999999999900979e-05,-2.6000000000081513e-05,8.669999829180597e-08
5.83,16.42,3.3908,2.1076,-32.9419455499,3.390815,2.107631,-32.941946,-1.4999999999876223e-05,-3.0999999999892225e-05,4.5010000349066104e-07
5.83,16.43,3.3925,2.1088,-32.9758622224,3.392519,2.108832,-32.975862,-1.8999999999991246e-05,-3.2000000000032e-05,-2.224000041906038e-07
5.83,16.44,3.3942,2.11,-33.0097959327,3.394223,2.110028,-33.009796,-2.300000000010627e-05,-2.799999999991698e-05,6.730000023935645e-08
5.83,16.45,3.3959,2.1112,-33.043746683,3.395927,2.111219,-33.043747,-2.6999999999777202e-05,-1.8999999999991246e-05,3.1700000135970186e-07
5.83,16.46,3.3976,2.1124,-33.077714475,3.397631,2.112406,-33.077714,-3.0999999999892225e-05,-5.999999999950489e-06,-4.7500000022182576e-07
5.83,16.47,3.3993,2.1136,-33.1116993105,3.399336,2.113588,-33.111699,-3.5999999999702936e-05,1.1999999999900979e-05,-3.104999990455326e-07
5.83,16.48,3.401,2.1148,-33.1457011913,3.40104,2.114765,-33.145701,-4.000000000026205e-05,3.500000000000725e-05,-1.9129999628830774e-07
5.83,16.49,3.4027,2.1159,-33.1797201188,3.402745,2.115938,-33.17972,-4.500000000007276e-05,-3.799999999998249e-05,-1.1879999561870136e-07
5.83,16.5,3.4045,2.1171,-33.2137560946,3.40445,2.117106,-33.213756,4.999999999988347e-05,-5.999999999950489e-06,-9.460000427452542e-08
5.83,16.51,3.4062,2.1183,-33.24780912,3.406155,2.118269,-33.247809,4.500000000007276e-05,3.0999999999892225e-05,-1.2000000282341716e-07
5.83,16.52,3.4079,2.1194,-33.2818791963,3.40786,2.119427,-33.281879,4.000000000026205e-05,-2.6999999999777202e-05,-1.9629999314929591e-07
5.83,16.53,3.4096,2.1206,-33.3159663246,3.409565,2.120581,-33.315966,3.500000000000725e-05,1.8999999999991246e-05,-3.245999948831013e-07
5.83,16.54,3.4113,2.1217,-33.350070506,3.411271,2.121729,-33.350071,2.9000000000056758e-05,-2.9000000000056758e-05,4.939999982411791e-07
5.83,16.55,3.413,2.1229,-33.3841917415,3.412976,2.122873,-33.384192,2.3999999999801958e-05,2.700000000022129e-05,2.5850000184846067e-07
5.83,16.56,3.4147,2.124,-33.4183300319,3.414682,2.124012,-33.41833,1.7999999999851468e-05,-1.1999999999900979e-05,-3.1900000863060995e-08
5.83,16.57,3.4164,2.1251,-33.452485378,3.416387,2.125146,-33.452485,1.3000000000040757e-05,-4.599999999976845e-05,-3.7799999574872345e-07
5.83,16.58,3.4181,2.1263,-33.4866577803,3.418093,2.126274,-33.486658,7.000000000090267e-06,2.6000000000081513e-05,2.1969999863813428e-07
5.83,16.6,3.4215,2.1285,-33.5550537559,3.421505,2.128517,-33.555054,-4.999999999810711e-06,-1.700000000015578e-05,2.4410000065699933e-07
5.83,16.61,3.4232,2.1296,-33.58927733,3.42321,2.12963,-33.589277,-1.0000000000065512e-05,-3.0000000000196536e-05,-3.29999998882613e-07
5.83,16.62,3.4249,2.1307,-33.6235179619,3.424916,2.130739,-33.623518,-1.6000000000016e-05,-3.900000000012227e-05,3.809999782333762e-08
5.83,16.63,3.4266,2.1318,-33.6577756517,3.426622,2.131842,-33.657776,-2.199999999996649e-05,-4.1999999999653426e-05,3.4829999862040495e-07
5.83,16.64,3.4283,2.1329,-33.6920503995,3.428328,2.132941,-33.69205,-2.799999999991698e-05,-4.1000000000401826e-05,-3.994999957512846e-07
5.83,16.65,3.43,2.134,-33.7263422052,3.430033,2.134034,-33.726342,-3.299999999972769e-05,-3.400000000031156e-05,-2.0519999566204206e-07
5.83,16.66,3.4317,2.1351,-33.7606510685,3.431739,2.135122,-33.760651,-3.899999999967818e-05,-2.199999999996649e-05,-6.85000003386449e-08
5.83,16.67,3.4334,2.1362,-33.7949769893,3.433445,2.136204,-33.794977,-4.500000000007276e-05,-4.000000000115023e-06,1.0700006214392488e-08
5.83,16.68,3.4352,2.1373,-33.829319967,3.435151,2.137282,-33.82932,4.900000000018778e-05,1.8000000000295557e-05,3.2999999177718564e-08
5.83,16.69,3.4369,2.1384,-33.8636800012,3.436856,2.138354,-33.86368,4.399999999993298e-05,4.599999999976845e-05,-1.2000000992884452e-09
5.83,16.7,3.4386,2.1394,-33.8980570912,3.438562,2.13942,-33.898057,3.799999999998249e-05,-1.9999999999686935e-05,-9.120000044049448e-08
5.83,16.71,3.4403,2.1405,-33.9324512364,3.440267,2.140482,-33.932451,3.300000000017178e-05,1.7999999999851468e-05,-2.3639999824354163e-07
5.83,16.72,3.442,2.1415,-33.9668624359,3.441973,2.141538,-33.966862,2.700000000022129e-05,-3.799999999998249e-05,-4.358999987630341e-07
5.83,16.73,3.4437,2.1426,-34.0012906888,3.443678,2.142589,-34.001291,2.200000000041058e-05,1.09999999997612e-05,3.112000044325214e-07
5.83,16.74,3.4454,2.1436,-34.035735994,3.445383,2.143634,-34.035736,1.699999999971169e-05,-3.399999999986747e-05,6.000000496442226e-09
5.83,16.75,3.4471,2.1447,-34.0701983504,3.447088,2.144674,-34.070198,1.1999999999900979e-05,2.5999999999637424e-05,-3.5040000057051657e-07
5.83,16.76,3.4488,2.1457,-34.1046777567,3.448793,2.145708,-34.104678,6.999999999646178e-06,-7.999999999785956e-06,2.4330000059080703e-07
5.83,16.77,3.4505,2.1467,-34.1391742117,3.450498,2.146737,-34.139174,1.9999999998354667e-06,-3.6999999999842714e-05,-2.1170000508163866e-07
5.83,16.78,3.4522,2.1478,-34.1736877138,3.452202,2.147761,-34.173688,-2.000000000279556e-06,3.900000000012227e-05,2.8619999881129843e-07
5.83,16.79,3.4539,2.1488,-34.2082182614,3.453907,2.148779,-34.208218,-7.000000000090267e-06,2.0999999999826713e-05,-2.6139999675933723e-07
5.83,16.8,3.4556,2.1498,-34.2427658529,3.455611,2.149792,-34.242766,-1.100000000020529e-05,7.999999999785956e-06,1.4710000328932438e-07
5.83,16.81,3.4573,2.1508,-34.2773304866,3.457315,2.150799,-34.27733,-1.4999999999876223e-05,9.999999996956888e-07,-4.866000011816141e-07
5.83,16.82,3.459,2.1518,-34.3119121604,3.459019,2.1518,-34.311912,-1.8999999999991246e-05,0.0,-1.603999990607008e-07
5.83,16.83,3.4607,2.1528,-34.3465108725,3.460723,2.152796,-34.346511,-2.300000000010627e-05,4.000000000115023e-06,1.275000016676131e-07
5.83,16.84,3.4624,2.1538,-34.3811266208,3.462427,2.153786,-34.381127,-2.6999999999777202e-05,1.3999999999736445e-05,3.791999958480119e-07
5.83,16.85,3.4641,2.1548,-34.415759403,3.46413,2.154771,-34.415759,-2.9999999999752447e-05,2.899999999961267e-05,-4.030000013699464e-07
5.83,16.86,3.4658,2.1557,-34.4504092168,3.465833,2.15575,-34.450409,-3.299999999972769e-05,-4.999999999988347e-05,-2.1679999662183036e-07
5.83,16.87,3.4675,2.1567,-34.4850760599,3.467536,2.156723,-34.485076,-3.6000000000147026e-05,-2.300000000010627e-05,-5.990000317979138e-08
5.83,16.88,3.4692,2.1577,-34.5197599297,3.469238,2.157691,-34.51976,-3.799999999998249e-05,9.000000000369823e-06,7.029999693486388e-08
5.83,16.89,3.4709,2.1587,-34.5544608236,3.47094,2.158653,-34.554461,-4.000000000026205e-05,4.6999999999908226e-05,1.7640000038454673e-07
5.83,16.9,3.4726,2.1596,-34.5891787388,3.472642,2.159609,-34.589179,-4.2000000000097515e-05,-8.999999999925734e-06,2.6120000029550283e-07
5.83,16.91,3.4743,2.1606,-34.6239136726,3.474344,2.160559,-34.623914,-4.399999999993298e-05,4.099999999995774e-05,3.274000022202017e-07
5.83,16.92,3.476,2.1615,-34.6586656219,3.476046,2.161504,-34.658666,-4.600000000021254e-05,-3.9999999996709334e-06,3.780999975333543e-07
5.83,16.93,3.4777,2.1624,-34.6934345838,3.477747,2.162443,-34.693435,-4.6999999999908226e-05,-4.300000000023729e-05,4.162000024621193e-07
5.83,16.94,3.4794,2.1634,-34.7282205552,3.479447,2.163376,-34.728221,-4.6999999999908226e-05,2.4000000000246047e-05,4.4480000127578023e-07
5.83,16.95,3.4811,2.1643,-34.7630235326,3.481148,2.164304,-34.763024,-4.8000000000048004e-05,-4.000000000115023e-06,4.6739999959299894e-07
5.83,16.96,3.4828,2.1652,-34.7978435129,3.482848,2.165225,-34.797844,-4.8000000000048004e-05,-2.4999999999941735e-05,4.870999958939137e-07
5.83,16.97,3.4845,2.1661,-34.8326804925,3.484548,2.166141,-34.83268,-4.8000000000048004e-05,-4.099999999995774e-05,-4.924999998934254e-07
5.83,16.98,3.4862,2.1671,-34.8675344679,3.486247,2.167051,-34.867534,-4.6999999999908226e-05,4.900000000018778e-05,-4.6790000141072596e-07
5.83,16.99,3.4879,2.168,-34.9024054353,3.487946,2.167955,-34.902405,-4.600000000021254e-05,4.500000000007276e-05,-4.352999951606762e-07
5.83,17.0,3.4896,2.1689,-34.9372933912,3.489645,2.168854,-34.937293,-4.500000000007276e-05,4.599999999976845e-05,-3.912000039463237e-07
5.83,17.01,3.4913,2.1697,-34.9721983314,3.491343,2.169746,-34.972198,-4.300000000023729e-05,-4.599999999976845e-05,-3.314000025511632e-07
5.83,17.02,3.493,2.1706,-35.0071202522,3.493041,2.170632,-35.00712,-4.099999999995774e-05,-3.2000000000032e-05,-2.521999959981258e-07
5.83,17.03,3.4947,2.1715,-35.0420591493,3.494738,2.171513,-35.042059,-3.799999999998249e-05,-1.3000000000040757e-05,-1.4929999991863951e-07
5.83,17.04,3.4964,2.1724,-35.0770150187,3.496435,2.172388,-35.077015,-3.500000000000725e-05,1.1999999999900979e-05,-1.8699999770888098e-08
5.83,17.05,3.4981,2.1733,-35.1119878559,3.498132,2.173257,-35.111988,-3.2000000000032e-05,4.2999999999793204e-05,1.4409999948838959e-07
5.83,17.06,3.4998,2.1741,-35.1469776567,3.499828,2.174119,-35.146978,-2.799999999991698e-05,-1.8999999999991246e-05,3.432999946539894e-07
5.83,17.07,3.5015,2.175,-35.1819844166,3.501524,2.174976,-35.181984,-2.3999999999801958e-05,2.3999999999801958e-05,-4.1660000249521545e-07
5.83,17.08,3.5032,2.1758,-35.2170081308,3.503219,2.175827,-35.217008,-1.8999999999991246e-05,-2.6999999999777202e-05,-1.307999966115858e-07
5.83,17.09,3.5049,2.1767,-35.2520487949,3.504914,2.176672,-35.252049,-1.3999999999736445e-05,2.799999999991698e-05,2.0510000098283854e-07
5.83,17.1,3.5066,2.1775,-35.2871064038,3.506608,2.177511,-35.287106,-7.999999999785956e-06,-1.09999999997612e-05,-4.038000014361387e-07
5.83,17.11,3.5083,2.1783,-35.3221809528,3.508302,2.178344,-35.322181,-1.9999999998354667e-06,-4.399999999993298e-05,4.720000390534551e-08
5.83,17.12,3.51,2.1792,-35.3572724368,3.509995,2.179171,-35.357272,4.999999999810711e-06,2.899999999961267e-05,-4.3680000061385726e-07
5.83,17.13,3.5117,2.18,-35.3923808508,3.511688,2.179992,-35.392381,1.1999999999900979e-05,8.000000000230045e-06,1.4919999813400864e-07
5.83,17.14,3.5134,2.1808,-35.4275061895,3.51338,2.180807,-35.427506,1.9999999999686935e-05,-7.000000000090267e-06,-1.8949999969208875e-07
5.83,17.15,3.5151,2.1816,-35.4626484476,3.515072,2.181616,-35.462648,2.799999999991698e-05,-1.6000000000016e-05,-4.4760000150745327e-07
5.83,17.16,3.5168,2.1824,-35.4978076197,3.516763,2.182419,-35.497808,3.6999999999842714e-05,-1.8999999999991246e-05,3.803000012680968e-07
5.83,17.17,3.5185,2.1832,-35.5329837004,3.518453,2.183216,-35.532984,4.6999999999908226e-05,-1.6000000000016e-05,2.995999963673057e-07
5.83,17.18,3.5201,2.184,-35.5681766839,3.520143,2.184007,-35.568177,-4.300000000023729e-05,-6.999999999646178e-06,3.160999995088787e-07
5.83,17.19,3.5218,2.1848,-35.6033865647,3.521833,2.184791,-35.603387,-3.300000000017178e-05,8.999999999925734e-06,4.352999951606762e-07
5.83,17.2,3.5235,2.1856,-35.6386133368,3.523522,2.18557,-35.638613,-2.199999999996649e-05,3.0000000000196536e-05,-3.367999994452475e-07
5.83,17.21,3.5252,2.1863,-35.6738569945,3.52521,2.186343,-35.673857,-1.0000000000065512e-05,-4.2999999999793204e-05,5.499998678715201e-09
5.83,17.22,3.5269,2.1871,-35.7091175316,3.526897,2.187109,-35.709118,2.9999999999752447e-06,-8.999999999925734e-06,4.6839999612302563e-07
5.83,17.23,3.5286,2.1879,-35.7443949421,3.528585,2.18787,-35.744395,1.4999999999876223e-05,2.9999999999752447e-05,5.7899995908883284e-08
5.83,17.24,3.5303,2.1886,-35.7796892199,3.530271,2.188624,-35.779689,2.9000000000056758e-05,-2.3999999999801958e-05,-2.1990000220739603e-07
5.83,17.25,3.532,2.1894,-35.8150003585,3.531957,2.189373,-35.815,4.300000000023729e-05,2.700000000022129e-05,-3.585000030170704e-07
5.83,17.26,3.5336,2.1901,-35.8503283517,3.533642,2.190115,-35.850328,-4.2000000000097515e-05,-1.4999999999876223e-05,-3.517000024544359e-07
5.83,17.27,3.5353,2.1909,-35.8856731928,3.535326,2.190851,-35.885673,-2.6000000000081513e-05,4.900000000018778e-05,-1.9280000174148881e-07
5.83,17.28,3.537,2.1916,-35.9210348754,3.53701,2.191581,-35.921035,-1.0000000000065512e-05,1.9000000000435335e-05,1.2460000675673655e-07
5.83,17.29,3.5387,2.1923,-35.9564133928,3.538693,2.192305,-35.956413,7.000000000090267e-06,-5.000000000254801e-06,-3.928000040787083e-07
5.83,17.3,3.5404,2.193,-35.9918087382,3.540376,2.193023,-35.991809,2.3999999999801958e-05,-2.300000000010627e-05,2.6180000389786073e-07
5.83,17.31,3.5421,2.1937,-36.0272209046,3.542057,2.193735,-36.027221,4.300000000023729e-05,-3.500000000000725e-05,9.539999723529036e-08
5.83,17.32,3.5437,2.1944,-36.0626498852,3.543739,2.19444,-36.06265,-3.900000000012227e-05,-4.000000000026205e-05,1.1479999528773988e-07
5.83,17.33,3.5454,2.1951,-36.0980956729,3.545419,2.19514,-36.098096,-1.8999999999991246e-05,-3.999999999981796e-05,3.270999968663091e-07
5.83,17.34,3.5471,2.1958,-36.1335582605,3.547099,2.195833,-36.133558,1.000000000139778e-06,-3.299999999972769e-05,-2.605000020139414e-07
5.83,17.35,3.5488,2.1965,-36.1690376408,3.548777,2.19652,-36.169038,2.300000000010627e-05,-2.0000000000131024e-05,3.5920000129863183e-07
5.83,17.36,3.5505,2.1972,-36.2045338064,3.550456,2.197201,-36.204534,4.399999999993298e-05,-1.000000000139778e-06,1.936000018076811e-07
5.83,17.37,3.5521,2.1979,-36.2400467499,3.552133,2.197876,-36.240047,-3.300000000017178e-05,2.4000000000246047e-05,2.500999940480142e-07
5.83,17.38,3.5538,2.1985,-36.2755764637,3.55381,2.198545,-36.275576,-1.0000000000065512e-05,-4.500000000007276e-05,-4.636999975105027e-07
5.83,17.39,3.5555,2.1992,-36.3111229403,3.555486,2.199208,-36.311123,1.3999999999736445e-05,-8.000000000230045e-06,5.969999961052963e-08
5.83,17.4,3.5572,2.1999,-36.3466861719,3.557161,2.199864,-36.346686,3.900000000012227e-05,3.6000000000147026e-05,-1.7189999823585822e-07
5.83,17.41,3.5588,2.2005,-36.3822661507,3.558835,2.200515,-36.382266,-3.500000000000725e-05,-1.5000000000320313e-05,-1.5069999648176235e-07
5.83,17.42,3.5605,2.2012,-36.4178628689,3.560509,2.201159,-36.417863,-8.999999999925734e-06,4.099999999995774e-05,1.3109999486005108e-07
5.83,17.43,3.5622,2.2018,-36.4534763183,3.562181,2.201798,-36.453476,1.8999999999991246e-05,1.9999999998354667e-06,-3.182999961381938e-07
5.83,17.44,3.5639,2.2024,-36.4891064911,3.563853,2.20243,-36.489106,4.6999999999908226e-05,-3.0000000000196536e-05,-4.911000033303026e-07
5.83,17.45,3.5655,2.2031,-36.5247533789,3.565524,2.203056,-36.524753,-2.3999999999801958e-05,4.399999999993298e-05,-3.78900004704974e-07
5.83,17.46,3.5672,2.2037,-36.5604169735,3.567195,2.203675,-36.560417,5.000000000254801e-06,2.4999999999941735e-05,2.650000396897667e-08
5.83,17.47,3.5689,2.2043,-36.5960972666,3.568864,2.204289,-36.596097,3.6000000000147026e-05,1.09999999997612e-05,-2.6659999718958716e-07
5.83,17.48,3.5705,2.2049,-36.6317942497,3.570533,2.204897,-36.631794,-3.300000000017178e-05,2.9999999999752447e-06,-2.497000011203454e-07
5.83,17.5,3.5739,2.2061,-36.703238252,3.573867,2.206094,-36.703238,3.300000000017178e-05,5.999999999950489e-06,-2.519999995342914e-07
5.83,17.51,3.5755,2.2067,-36.7389852537,3.575533,2.206683,-36.738985,-3.300000000017178e-05,1.700000000015578e-05,-2.537000014513069e-07
5.83,17.52,3.5772,2.2073,-36.7747489109,3.577198,2.207266,-36.774749,1.9999999998354667e-06,3.399999999986747e-05,8.909999849038286e-08
5.83,17.53,3.5789,2.2078,-36.8105292147,3.578862,2.207843,-36.810529,3.799999999998249e-05,-4.2999999999793204e-05,-2.1469999467171874e-07
5.83,17.54,3.5805,2.2084,-36.846326156,3.580526,2.208414,-36.846326,-2.6000000000081513e-05,-1.3999999999736445e-05,-1.5600000580207052e-07
5.83,17.55,3.5822,2.209,-36.8821397259,3.582188,2.208979,-36.88214,1.1999999999900979e-05,2.1000000000270802e-05,2.7410000313921046e-07
5.83,17.56,3.5838,2.2095,-36.9179699152,3.58385,2.209538,-36.91797,-4.999999999988347e-05,-3.799999999998249e-05,8.47999999109561e-08
5.83,17.57,3.5855,2.2101,-36.9538167148,3.58551,2.210091,-36.953817,-1.0000000000065512e-05,9.000000000369823e-06,2.8520000228127174e-07
5.83,17.58,3.5872,2.2106,-36.9896801152,3.58717,2.210637,-36.98968,3.0000000000196536e-05,-3.7000000000286803e-05,-1.1520000242626338e-07
5.83,17.59,3.5888,2.2112,-37.0255601072,3.588828,2.211178,-37.02556,-2.799999999991698e-05,2.199999999996649e-05,-1.0720000176434041e-07
5.83,17.6,3.5905,2.2117,-37.0614566812,3.590486,2.211712,-37.061457,1.4000000000180535e-05,-1.1999999999900979e-05,3.1879999795592084e-07
5.83,17.61,3.5921,2.2122,-37.0973698278,3.592143,2.212241,-37.09737,-4.300000000023729e-05,-4.099999999995774e-05,1.721999964843235e-07
5.83,17.62,3.5938,2.2128,-37.1332995373,3.593799,2.212763,-37.1333,9.999999996956888e-07,3.7000000000286803e-05,4.6270000098047603e-07
5.83,17.63,3.5955,2.2133,-37.1692457999,3.595454,2.213279,-37.169246,4.599999999976845e-05,2.0999999999826713e-05,2.0010000412185036e-07
5.83,17.64,3.5971,2.2138,-37.205208606,3.597107,2.21379,-37.205209,-6.999999999646178e-06,1.0000000000065512e-05,3.9400000417799674e-07
5.83,17.65,3.5988,2.2143,-37.2411879456,3.59876,2.214294,-37.241188,4.000000000026205e-05,5.999999999950489e-06,5.440000450107618e-08
5.83,17.66,3.6004,2.2148,-37.2771838088,3.600412,2.214792,-37.277184,-1.1999999999900979e-05,7.999999999785956e-06,1.9120000160910422e-07
5.83,17.67,3.6021,2.2153,-37.3131961855,3.602063,2.215284,-37.313196,3.7000000000286803e-05,1.6000000000016e-05,-1.8549999936112727e-07
5.83,17.68,3.6037,2.2158,-37.3492250657,3.603713,2.21577,-37.349225,-1.3000000000040757e-05,3.0000000000196536e-05,-6.570000010697186e-08
5.83,17.69,3.6054,2.2163,-37.3852704391,3.605362,2.216251,-37.38527,3.799999999998249e-05,4.899999999974369e-05,-4.390999990278033e-07
5.83,17.7,3.607,2.2167,-37.4213322956,3.607009,2.216725,-37.421332,-8.999999999925734e-06,-2.4999999999941735e-05,-2.956000031417716e-07
5.83,17.71,3.6087,2.2172,-37.4574106246,3.608656,2.217193,-37.457411,4.399999999993298e-05,7.000000000090267e-06,3.7539999908631216e-07
5.83,17.72,3.6103,2.2177,-37.4935054159,3.610302,2.217655,-37.493505,-1.9999999998354667e-06,4.499999999962867e-05,-4.1590000421365403e-07
5.83,17.73,3.6119,2.2181,-37.529616659,3.611947,2.218111,-37.529617,-4.6999999999908226e-05,-1.09999999997612e-05,3.4100000334547076e-07
5.83,17.74,3.6136,2.2186,-37.5657443432,3.61359,2.218561,-37.565744,1.0000000000065512e-05,3.900000000012227e-05,-3.431999999747859e-07
5.83,17.75,3.6152,2.219,-37.6018884579,3.615233,2.219006,-37.601888,-3.299999999972769e-05,-5.999999999950489e-06,-4.5790000058332225e-07
5.83,17.76,3.6169,2.2194,-37.6380489925,3.616874,2.219444,-37.638049,2.5999999999637424e-05,-4.400000000037707e-05,7.499998844195943e-09
5.83,17.77,3.6185,2.2199,-37.674225936,3.618514,2.219876,-37.674226,-1.3999999999736445e-05,2.3999999999801958e-05,6.399999818995639e-08
5.83,17.78,3.6202,2.2203,-37.7104192777,3.620154,2.220303,-37.710419,4.600000000021254e-05,-2.9999999999752447e-06,-2.7769999633164844e-07
5.83,17.79,3.6218,2.2207,-37.7466290066,3.621792,2.220723,-37.746629,7.999999999785956e-06,-2.300000000010627e-05,-6.600004098800127e-09
5.83,17.8,3.6234,2.2211,-37.7828551117,3.623429,2.221138,-37.782855,-2.899999999961267e-05,-3.799999999998249e-05,-1.1170000391302892e-07
5.83,17.81,3.6251,2.2215,-37.8190975819,3.625065,2.221547,-37.819098,3.500000000000725e-05,-4.7000000000352316e-05,4.180999937375418e-07
5.83,17.82,3.6267,2.2219,-37.855356406,3.6267,2.22195,-37.855356,0.0,-4.999999999988347e-05,-4.0599999806545384e-07
5.83,17.83,3.6283,2.2223,-37.8916315728,3.628333,2.222347,-37.891632,-3.300000000017178e-05,-4.6999999999908226e-05,4.271999998195497e-07
5.83,17.84,3.63,2.2227,-37.9279230711,3.629966,2.222738,-37.927923,3.399999999986747e-05,-3.799999999998249e-05,-7.109999700105618e-08
5.83,17.85,3.6316,2.2231,-37.9642308894,3.631597,2.223123,-37.964231,2.9999999999752447e-06,-2.300000000010627e-05,1.10599998492944e-07
5.83,17.86,3.6332,2.2235,-38.0005550164,3.633228,2.223503,-38.000555,-2.799999999991698e-05,-2.9999999999752447e-06,-1.6400001356942084e-08
5.83,17.87,3.6349,2.2239,-38.0368954404,3.634857,2.223876,-38.036895,4.300000000023729e-05,2.3999999999801958e-05,-4.404000009117226e-07
5.83,17.88,3.6365,2.2242,-38.07325215,3.636485,2.224244,-38.073252,1.4999999999876223e-05,-4.399999999993298e-05,-1.500000053056283e-07
5.83,17.89,3.6381,2.2246,-38.1096251335,3.638112,2.224606,-38.109625,-1.1999999999900979e-05,-5.999999999950489e-06,-1.3350000216405533e-07
5.83,17.9,3.6397,2.225,-38.1460143792,3.639737,2.224962,-38.146014,-3.6999999999842714e-05,3.799999999998249e-05,-3.791999958480119e-07
5.83,17.91,3.6414,2.2253,-38.1824198754,3.641362,2.225313,-38.18242,3.799999999998249e-05,-1.3000000000040757e-05,1.245999996513092e-07
5.83,17.92,3.643,2.2257,-38.2188416101,3.642985,2.225658,-38.218842,1.4999999999876223e-05,4.1999999999653426e-05,3.899000020624044e-07
