tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,6.0,10.4,2.5165,2.5165,2.5165,2.5165,1.8862,1.8862,1.8862,1.8862,-82.35634,6
1.0,6.0,10.6,2.5385,2.5385,2.5385,2.5385,1.8924,1.8924,1.8924,1.8924,-84.378354,6
1.0,6.0,10.8,2.5603,2.5603,2.5603,2.5603,1.8979,1.8979,1.8979,1.8979,-86.417885,6
1.0,6.0,11.0,2.5817,2.5817,2.5817,2.5817,1.9028,1.9028,1.9028,1.9028,-88.474669,6
1.0,6.0,11.2,2.6027,2.6027,2.6027,2.6027,1.9072,1.9072,1.9072,1.9072,-90.548449,6
1.0,6.0,11.4,2.6235,2.6235,2.6235,2.6235,1.911,1.911,1.911,1.911,-92.638968,6
1.0,6.0,11.6,2.644,2.644,2.644,2.644,1.9142,1.9142,1.9142,1.9142,-94.745978,6
1.0,6.0,11.8,2.6641,2.6641,2.6641,2.6641,1.9168,1.9168,1.9168,1.9168,-96.86923,6
1.0,6.0,12.0,2.684,2.684,2.684,2.684,1.9189,1.9189,1.9189,1.9189,-99.008482,6
1.0,6.0,12.2,2.7035,2.7035,2.7035,2.7035,1.9205,1.9205,1.9205,1.9205,-101.163494,6
1.0,6.0,12.4,2.7228,2.7228,2.7228,2.7228,1.9215,1.9215,1.9215,1.9215,-103.334032,6
1.0,6.0,12.6,2.7418,2.7418,2.7418,2.7418,1.922,1.922,1.922,1.922,-105.519866,6
1.0,6.0,12.8,2.7605,2.7605,2.7605,2.7605,1.9221,1.9221,1.9221,1.9221,-107.720769,6
1.0,6.0,13.0,2.7789,2.7789,2.7789,2.7789,1.9216,1.9216,1.9216,1.9216,-109.936519,6
1.0,6.0,13.2,2.797,2.797,2.797,2.797,1.9206,1.9206,1.9206,1.9206,-112.166897,6
1.0,6.0,13.4,2.8149,2.8149,2.8149,2.8149,1.9192,1.9192,1.9192,1.9192,-114.41169,6
1.0,6.0,13.6,2.8325,2.8325,2.8325,2.8325,1.9173,1.9173,1.9173,1.9173,-116.670688,6
1.0,6.0,13.8,2.8499,2.8499,2.8499,2.8499,1.9149,1.9149,1.9149,1.9149,-118.943685,6
1.0,6.0,14.0,2.867,2.867,2.867,2.867,1.9121,1.9121,1.9121,1.9121,-121.230482,6
1.0,6.0,14.2,2.8839,2.8839,2.8839,2.8839,1.9089,1.9089,1.9089,1.9089,-123.530879,6
1.0,6.0,14.4,2.9006,2.9006,2.9006,2.9006,1.9052,1.9052,1.9052,1.9052,-125.844685,6
1.0,6.0,14.6,2.917,2.917,2.917,2.917,1.9012,1.9012,1.9012,1.9012,-128.171711,6
1.0,6.0,14.8,2.9331,2.9331,2.9331,2.9331,1.8967,1.8967,1.8967,1.8967,-130.511771,6
1.0,6.0,15.0,2.9491,2.9491,2.9491,2.9491,1.8918,1.8918,1.8918,1.8918,-132.864686,6
1.0,6.0,15.2,2.9648,2.9648,2.9648,2.9648,1.8866,1.8866,1.8866,1.8866,-135.230279,6
1.0,6.0,15.4,2.9804,2.9804,2.9804,2.9804,1.8809,1.8809,1.8809,1.8809,-137.608376,6
1.0,6.0,15.6,2.9957,2.9957,2.9957,2.9957,1.8749,1.8749,1.8749,1.8749,-139.998811,6
1.0,6.0,15.8,3.0108,3.0108,3.0108,3.0108,1.8686,1.8686,1.8686,1.8686,-142.401417,6
1.0,6.0,16.0,3.0257,3.0257,3.0257,3.0257,1.8618,1.8618,1.8618,1.8618,-144.816035,6
1.0,6.0,16.2,3.0404,3.0404,3.0404,3.0404,1.8548,1.8548,1.8548,1.8548,-147.242507,6
1.0,6.0,16.4,3.055,3.055,3.055,3.055,1.8474,1.8474,1.8474,1.8474,-149.680681,6
1.0,6.0,16.6,3.0693,3.0693,3.0693,3.0693,1.8396,1.8396,1.8396,1.8396,-152.130407,6
1.0,6.0,16.8,3.0835,3.0835,3.0835,3.0835,1.8316,1.8316,1.8316,1.8316,-154.591539,6
1.0,6.0,17.0,3.0975,3.0975,3.0975,3.0975,1.8232,1.8232,1.8232,1.8232,-157.063937,6
1.0,6.0,17.2,3.1113,3.1113,3.1113,3.1113,1.8145,1.8145,1.8145,1.8145,-159.547461,6
1.0,6.0,17.4,3.125,3.125,3.125,3.125,1.8055,1.8055,1.8055,1.8055,-162.041978,6
1.0,6.0,17.6,3.1385,3.1385,3.1385,3.1385,1.7962,1.7962,1.7962,1.7962,-164.547356,6
1.0,6.0,17.8,3.1518,3.1518,3.1518,3.1518,1.7866,1.7866,1.7866,1.7866,-167.063467,6
1.0,6.0,18.0,3.165,3.165,3.165,3.165,1.7767,1.7767,1.7767,1.7767,-169.590189,6
1.0,6.0,18.2,3.178,3.178,3.178,3.178,1.7665,1.7665,1.7665,1.7665,-172.127399,6
1.0,6.0,18.4,3.1909,3.1909,3.1909,3.1909,1.7561,1.7561,1.7561,1.7561,-174.674981,6
1.0,6.0,18.6,3.2037,3.2037,3.2037,3.2037,1.7454,1.7454,1.7454,1.7454,-177.23282,7
1.0,6.0,18.8,3.2163,3.2163,3.2163,3.2163,1.7344,1.7344,1.7344,1.7344,-179.800807,7
1.0,6.0,19.0,3.2288,3.2288,3.2288,3.2288,1.7231,1.7231,1.7231,1.7231,-182.378832,7
1.0,6.0,19.2,3.2411,3.2411,3.2411,3.2411,1.7115,1.7115,1.7115,1.7115,-184.966792,7
1.0,6.0,19.4,3.2533,3.2533,3.2533,3.2533,1.6997,1.6997,1.6997,1.6997,-187.564586,7
1.0,6.0,19.6,3.2655,3.2655,3.2655,3.2655,1.6877,1.6877,1.6877,1.6877,-190.172114,7
1.0,6.0,19.8,3.2774,3.2774,3.2774,3.2774,1.6753,1.6753,1.6753,1.6753,-192.789282,7
1.0,6.0,20.0,3.2893,3.2893,3.2893,3.2893,1.6628,1.6628,1.6628,1.6628,-195.415997,7
1.0,6.0,20.2,3.3011,3.3011,3.3011,3.3011,1.6499,1.6499,1.6499,1.6499,-198.05217,7
1.0,6.0,20.4,3.3128,3.3128,3.3128,3.3128,1.6368,1.6368,1.6368,1.6368,-200.697713,7
1.0,6.0,20.6,3.3243,3.3243,3.3243,3.3243,1.6235,1.6235,1.6235,1.6235,-203.352543,7
1.0,6.0,20.8,3.3358,3.3358,3.3358,3.3358,1.6099,1.6099,1.6099,1.6099,-206.016578,7
1.0,6.0,21.0,3.3471,3.3471,3.3471,3.3471,1.5961,1.5961,1.5961,1.5961,-208.689741,7
1.0,6.0,21.2,3.3584,3.3584,3.3584,3.3584,1.582,1.582,1.582,1.582,-211.371954,7
1.0,6.0,21.4,3.3696,3.3696,3.3696,3.3696,1.5676,1.5676,1.5676,1.5676,-214.063144,7
1.0,6.0,21.6,3.3807,3.3807,3.3807,3.3807,1.5531,1.5531,1.5531,1.5531,-216.763241,7
1.0,6.0,21.8,3.3917,3.3917,3.3917,3.3917,1.5382,1.5382,1.5382,1.5382,-219.472177,7
1.0,6.0,22.0,3.4026,3.4026,3.4026,3.4026,1.5231,1.5231,1.5231,1.5231,-222.189884,7
1.0,6.0,22.2,3.4134,3.4134,3.4134,3.4134,1.5078,1.5078,1.5078,1.5078,-224.9163,8
1.0,6.0,22.4,3.4242,3.4242,3.4242,3.4242,1.4922,1.4922,1.4922,1.4922,-227.651364,8
1.0,6.0,22.6,3.4349,3.4349,3.4349,3.4349,1.4764,1.4764,1.4764,1.4764,-230.395017,8
1.0,6.0,22.8,3.4455,3.4455,3.4455,3.4455,1.4603,1.4603,1.4603,1.4603,-233.147202,8
1.0,6.0,23.0,3.4561,3.4561,3.4561,3.4561,1.4439,1.4439,1.4439,1.4439,-235.907864,8
1.0,6.0,23.2,3.4666,3.4666,3.4666,3.4666,1.4273,1.4273,1.4273,1.4273,-238.676952,8
1.0,6.0,23.4,3.477,3.477,3.477,3.477,1.4105,1.4105,1.4105,1.4105,-241.454416,8
1.0,6.0,23.6,3.4874,3.4874,3.4874,3.4874,1.3934,1.3934,1.3934,1.3934,-244.240207,8
1.0,6.0,23.8,3.4977,3.4977,3.4977,3.4977,1.376,1.376,1.376,1.376,-247.03428,8
1.0,6.0,24.0,3.508,3.508,3.508,3.508,1.3583,1.3583,1.3583,1.3583,-249.836591,8
1.0,6.0,24.2,3.5182,3.5182,3.5182,3.5182,1.3404,1.3404,1.3404,1.3404,-252.647099,8
1.0,6.0,24.4,3.5284,3.5284,3.5284,3.5284,1.3222,1.3222,1.3222,1.3222,-255.465762,9
1.0,6.0,24.6,3.5385,3.5385,3.5385,3.5385,1.3038,1.3038,1.3038,1.3038,-258.292545,9
1.0,6.0,24.8,3.5486,3.5486,3.5486,3.5486,1.285,1.285,1.285,1.285,-261.12741,9
1.0,6.0,25.0,3.5587,3.5587,3.5587,3.5587,1.266,1.266,1.266,1.266,-263.970323,9
1.0,6.0,25.2,3.5687,3.5687,3.5687,3.5687,1.2467,1.2467,1.2467,1.2467,-266.821253,9
1.0,6.0,25.4,3.5786,3.5786,3.5786,3.5786,1.227,1.227,1.227,1.227,-269.680169,9
1.0,6.0,25.6,3.5886,3.5886,3.5886,3.5886,1.2071,1.2071,1.2071,1.2071,-272.547042,9
1.0,6.0,25.8,3.5985,3.5985,3.5985,3.5985,1.1869,1.1869,1.1869,1.1869,-275.421846,9
1.0,6.0,26.0,3.6083,3.6083,3.6083,3.6083,1.1664,1.1664,1.1664,1.1664,-278.304554,10
1.0,6.0,26.2,3.6182,3.6182,3.6182,3.6182,1.1456,1.1456,1.1456,1.1456,-281.195145,10
1.0,6.0,26.4,3.628,3.628,3.628,3.628,1.1244,1.1244,1.1244,1.1244,-284.093595,10
1.0,6.0,26.6,3.6378,3.6378,3.6378,3.6378,1.103,1.103,1.103,1.103,-286.999885,10
1.0,6.0,26.8,3.6475,3.6475,3.6475,3.6475,1.0812,1.0812,1.0812,1.0812,-289.913997,10
1.0,6.0,27.0,3.6573,3.6573,3.6573,3.6573,1.059,1.059,1.059,1.059,-292.835914,10
1.0,6.0,27.2,3.667,3.667,3.667,3.667,1.0366,1.0366,1.0366,1.0366,-295.765619,11
1.0,6.0,27.4,3.6767,3.6767,3.6767,3.6767,1.0137,1.0137,1.0137,1.0137,-298.703101,11
1.0,6.0,27.6,3.6864,3.6864,3.6864,3.6864,0.9905,0.9905,0.9905,0.9905,-301.648346,11
1.0,6.0,27.8,3.6961,3.6961,3.6961,3.6961,0.967,0.967,0.967,0.967,-304.601344,11
1.0,6.0,28.0,3.7058,3.7058,3.7058,3.7058,0.9431,0.9431,0.9431,0.9431,-307.562087,12
1.0,6.0,28.2,3.7154,3.7154,3.7154,3.7154,0.9188,0.9188,0.9188,0.9188,-310.530566,12
1.0,6.0,28.4,3.7251,3.7251,3.7251,3.7251,0.8941,0.8941,0.8941,0.8941,-313.506775,12
1.0,6.0,28.6,3.7347,3.7347,3.7347,3.7347,0.869,0.869,0.869,0.869,-316.490711,13
1.0,6.0,28.8,3.7444,3.7444,3.7444,3.7444,0.8435,0.8435,0.8435,0.8435,-319.482371,13
1.0,6.0,29.0,3.7541,3.7541,3.7541,3.7541,0.8176,0.8176,0.8176,0.8176,-322.481752,13
1.0,6.0,29.2,3.7637,3.7637,3.7637,3.7637,0.7913,0.7913,0.7913,0.7913,-325.488855,14
1.0,6.0,29.4,3.7734,3.7734,3.7734,3.7734,0.7645,0.7645,0.7645,0.7645,-328.503681,14
1.0,6.0,29.6,3.783,3.783,3.783,3.783,0.7373,0.7373,0.7373,0.7373,-331.526233,15
1.0,6.0,29.8,3.7927,3.7927,3.7927,3.7927,0.7096,0.7096,0.7096,0.7096,-334.556516,15
1.0,6.0,30.0,3.8024,3.8024,3.8024,3.8024,0.6814,0.6814,0.6814,0.6814,-337.594535,16
1.0,6.0,30.2,3.812,3.812,3.812,3.812,0.6528,0.6528,0.6528,0.6528,-340.640297,17
1.0,6.0,30.4,3.8217,3.8217,3.8217,3.8217,0.6237,0.6237,0.6237,0.6237,-343.69381,17
1.0,6.0,30.6,3.8315,3.8315,3.8315,3.8315,0.5941,0.5941,0.5941,0.5941,-346.755086,18
1.0,6.0,30.8,3.8412,3.8412,3.8412,3.8412,0.5639,0.5639,0.5639,0.5639,-349.824135,19
1.0,6.0,31.0,3.8509,3.8509,3.8509,3.8509,0.5332,0.5332,0.5332,0.5332,-352.900968,20
1.0,6.0,31.2,3.8607,3.8607,3.8607,3.8607,0.502,0.502,0.502,0.502,-355.985602,21
1.0,6.0,31.4,3.8705,3.8705,3.8705,3.8705,0.4702,0.4702,0.4702,0.4702,-359.078049,22
1.0,6.0,31.6,3.8803,3.8803,3.8803,3.8803,0.4379,0.4379,0.4379,0.4379,-362.178328,24
1.0,6.0,31.8,3.8901,3.8901,3.8901,3.8901,0.405,0.405,0.405,0.405,-365.286455,25
1.0,6.0,32.0,3.8999,3.8999,3.8999,3.8999,0.3714,0.3714,0.3714,0.3714,-368.40245,27
1.0,6.0,32.2,3.9098,3.9098,3.9098,3.9098,0.3373,0.3373,0.3373,0.3373,-371.526331,29
1.0,6.0,32.4,3.9197,3.9197,3.9197,3.9197,0.3025,0.3025,0.3025,0.3025,-374.658121,32
1.0,6.0,32.6,3.9296,3.9296,3.9296,3.9296,0.2671,0.2671,0.2671,0.2671,-377.797841,36
1.0,6.0,32.8,3.9396,3.9396,3.9396,3.9396,0.231,0.231,0.231,0.231,-380.945515,40
1.0,6.0,33.0,3.9496,3.9496,3.9496,3.9496,0.1943,0.1943,0.1943,0.1943,-384.101166,45
1.0,6.0,33.2,3.9596,3.9596,3.9596,3.9596,0.1569,0.1569,0.1569,0.1569,-387.264821,52
1.0,6.0,33.4,3.9696,3.9696,3.9696,3.9696,0.1187,0.1187,0.1187,0.1187,-390.436504,61
1.0,6.0,33.6,3.9797,3.9797,3.9797,3.9797,0.0799,0.0799,0.0799,0.0799,-393.616243,75
1.0,6.0,33.8,3.9898,3.9898,3.9898,3.9898,0.0403,0.0403,0.0403,0.0403,-396.804066,160
1.0,6.0,34.0,4.0,4.0,4.0,4.0,0.0001,0.0001,0.0001,0.0001,-400.0,5876
1.0,6.0,34.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-403.2,339
1.0,6.0,34.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-406.4,190
1.0,6.0,34.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-409.6,135
1.0,6.0,34.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-412.8,107
1.0,6.0,35.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-416.0,89
1.0,6.0,35.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-419.2,76
1.0,6.0,35.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-422.4,67
1.0,6.0,35.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-425.6,60
1.0,6.0,35.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-428.8,55
1.0,6.0,36.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-432.0,50
1.0,6.0,36.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-435.2,47
1.0,6.0,36.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-438.4,44
1.0,6.0,36.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-441.6,41
1.0,6.0,36.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-444.8,39
1.0,6.0,37.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-448.0,37
1.0,6.0,37.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-451.2,35
1.0,6.0,37.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-454.4,34
1.0,6.0,37.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-457.6,32
1.0,6.0,37.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-460.8,31
1.0,6.0,38.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-464.0,30
1.0,6.0,38.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-467.2,29
1.0,6.0,38.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-470.4,28
1.0,6.0,38.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-473.6,27
1.0,6.0,38.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-476.8,26
1.0,6.0,39.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-480.0,25
1.0,6.0,39.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-483.2,25
1.0,6.0,39.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-486.4,24
1.0,6.0,39.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-489.6,24
1.0,6.0,39.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-492.8,23
1.0,6.0,40.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-496.0,22
1.0,7.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,7.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,7.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1.0,7.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1.0,7.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
1.0,7.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4164
1.0,7.0,-3.8,0.0566,0.0566,0.0566,0.0566,0.0556,0.0556,0.0556,0.0556,-0.02278,48
1.0,7.0,-3.6,0.1109,0.1109,0.1109,0.1109,0.1073,0.1073,0.1073,0.1073,-0.089903,26
1.0,7.0,-3.4,0.1631,0.1631,0.1631,0.1631,0.1555,0.1555,0.1555,0.1555,-0.199647,21
1.0,7.0,-3.2,0.2135,0.2135,0.2135,0.2135,0.2005,0.2005,0.2005,0.2005,-0.350421,18
1.0,7.0,-3.0,0.2621,0.2621,0.2621,0.2621,0.2428,0.2428,0.2428,0.2428,-0.540755,16
1.0,7.0,-2.8,0.309,0.309,0.309,0.309,0.2827,0.2827,0.2827,0.2827,-0.76929,14
1.0,7.0,-2.6,0.3544,0.3544,0.3544,0.3544,0.3204,0.3204,0.3204,0.3204,-1.034766,13
1.0,7.0,-2.4,0.3984,0.3984,0.3984,0.3984,0.3561,0.3561,0.3561,0.3561,-1.33601,12
1.0,7.0,-2.2,0.4411,0.4411,0.4411,0.4411,0.39,0.39,0.39,0.39,-1.671929,11
1.0,7.0,-2.0,0.4826,0.4826,0.4826,0.4826,0.4223,0.4223,0.4223,0.4223,-2.041498,11
1.0,7.0,-1.8,0.5229,0.5229,0.5229,0.5229,0.4533,0.4533,0.4533,0.4533,-2.443755,11
1.0,7.0,-1.6,0.5621,0.5621,0.5621,0.5621,0.4829,0.4829,0.4829,0.4829,-2.8778,10
1.0,7.0,-1.4,0.6002,0.6002,0.6002,0.6002,0.5114,0.5114,0.5114,0.5114,-3.342784,10
1.0,7.0,-1.2,0.6374,0.6374,0.6374,0.6374,0.5389,0.5389,0.5389,0.5389,-3.837912,10
1.0,7.0,-1.0,0.6737,0.6737,0.6737,0.6737,0.5655,0.5655,0.5655,0.5655,-4.362436,10
1.0,7.0,-0.8,0.7092,0.7092,0.7092,0.7092,0.5913,0.5913,0.5913,0.5913,-4.915662,9
1.0,7.0,-0.6,0.7439,0.7439,0.7439,0.7439,0.6165,0.6165,0.6165,0.6165,-5.49694,9
1.0,7.0,-0.4,0.7778,0.7778,0.7778,0.7778,0.6412,0.6412,0.6412,0.6412,-6.105671,9
1.0,7.0,-0.2,0.8111,0.8111,0.8111,0.8111,0.6654,0.6654,0.6654,0.6654,-6.741304,9
1.0,7.0,0.0,0.8439,0.8439,0.8439,0.8439,0.6893,0.6893,0.6893,0.6893,-7.403338,9
1.0,7.0,0.2,0.876,0.876,0.876,0.876,0.7129,0.7129,0.7129,0.7129,-8.091323,9
1.0,7.0,0.4,0.9077,0.9077,0.9077,0.9077,0.7364,0.7364,0.7364,0.7364,-8.804858,9
1.0,7.0,0.6,0.939,0.939,0.939,0.939,0.7598,0.7598,0.7598,0.7598,-9.543591,9
1.0,7.0,0.8,0.97,0.97,0.97,0.97,0.7832,0.7832,0.7832,0.7832,-10.307218,9
1.0,7.0,1.0,1.0006,1.0006,1.0006,1.0006,0.8067,0.8067,0.8067,0.8067,-11.095482,9
1.0,7.0,1.2,1.031,1.031,1.031,1.031,0.8302,0.8302,0.8302,0.8302,-11.908169,9
1.0,7.0,1.4,1.0613,1.0613,1.0613,1.0613,0.8539,0.8539,0.8539,0.8539,-12.745105,9
1.0,7.0,1.6,1.0913,1.0913,1.0913,1.0913,0.8776,0.8776,0.8776,0.8776,-13.606154,9
1.0,7.0,1.8,1.1213,1.1213,1.1213,1.1213,0.9016,0.9016,0.9016,0.9016,-14.491208,9
1.0,7.0,2.0,1.1512,1.1512,1.1512,1.1512,0.9256,0.9256,0.9256,0.9256,-15.40019,9
1.0,7.0,2.2,1.181,1.181,1.181,1.181,0.9498,0.9498,0.9498,0.9498,-16.333042,9
1.0,7.0,2.4,1.2107,1.2107,1.2107,1.2107,0.9742,0.9742,0.9742,0.9742,-17.289725,9
1.0,7.0,2.6,1.2405,1.2405,1.2405,1.2405,0.9986,0.9986,0.9986,0.9986,-18.270211,9
1.0,7.0,2.8,1.2702,1.2702,1.2702,1.2702,1.0231,1.0231,1.0231,1.0231,-19.274483,9
1.0,7.0,3.0,1.2999,1.2999,1.2999,1.2999,1.0476,1.0476,1.0476,1.0476,-20.302526,9
1.0,7.0,3.2,1.3296,1.3296,1.3296,1.3296,1.0722,1.0722,1.0722,1.0722,-21.354325,9
1.0,7.0,3.4,1.3593,1.3593,1.3593,1.3593,1.0967,1.0967,1.0967,1.0967,-22.429865,9
1.0,7.0,3.6,1.3889,1.3889,1.3889,1.3889,1.1212,1.1212,1.1212,1.1212,-23.529126,9
1.0,7.0,3.8,1.4185,1.4185,1.4185,1.4185,1.1456,1.1456,1.1456,1.1456,-24.652081,9
1.0,7.0,4.0,1.448,1.448,1.448,1.448,1.1699,1.1699,1.1699,1.1699,-25.798694,8
1.0,7.0,4.2,1.4775,1.4775,1.4775,1.4775,1.194,1.194,1.194,1.194,-26.968921,8
1.0,7.0,4.4,1.5069,1.5069,1.5069,1.5069,1.218,1.218,1.218,1.218,-28.162708,8
1.0,7.0,4.6,1.5363,1.5363,1.5363,1.5363,1.2417,1.2417,1.2417,1.2417,-29.379988,8
1.0,7.0,4.8,1.5655,1.5655,1.5655,1.5655,1.2653,1.2653,1.2653,1.2653,-30.620686,8
1.0,7.0,5.0,1.5946,1.5946,1.5946,1.5946,1.2885,1.2885,1.2885,1.2885,-31.884715,8
1.0,7.0,5.2,1.6236,1.6236,1.6236,1.6236,1.3115,1.3115,1.3115,1.3115,-33.171978,8
1.0,7.0,5.4,1.6524,1.6524,1.6524,1.6524,1.3343,1.3343,1.3343,1.3343,-34.482367,8
1.0,7.0,5.6,1.6811,1.6811,1.6811,1.6811,1.3567,1.3567,1.3567,1.3567,-35.815765,8
1.0,7.0,5.8,1.7096,1.7096,1.7096,1.7096,1.3787,1.3787,1.3787,1.3787,-37.172045,8
1.0,7.0,6.0,1.7379,1.7379,1.7379,1.7379,1.4005,1.4005,1.4005,1.4005,-38.551072,8
1.0,7.0,6.2,1.7661,1.7661,1.7661,1.7661,1.4219,1.4219,1.4219,1.4219,-39.952702,8
1.0,7.0,6.4,1.7941,1.7941,1.7941,1.7941,1.4429,1.4429,1.4429,1.4429,-41.376785,8
1.0,7.0,6.6,1.8218,1.8218,1.8218,1.8218,1.4635,1.4635,1.4635,1.4635,-42.823162,8
1.0,7.0,6.8,1.8494,1.8494,1.8494,1.8494,1.4838,1.4838,1.4838,1.4838,-44.291668,8
1.0,7.0,7.0,1.8767,1.8767,1.8767,1.8767,1.5036,1.5036,1.5036,1.5036,-45.782135,8
1.0,7.0,7.2,1.9039,1.9039,1.9039,1.9039,1.5231,1.5231,1.5231,1.5231,-47.294386,8
1.0,7.0,7.4,1.9307,1.9307,1.9307,1.9307,1.5421,1.5421,1.5421,1.5421,-48.828242,7
1.0,7.0,7.6,1.9574,1.9574,1.9574,1.9574,1.5607,1.5607,1.5607,1.5607,-50.383517,7
1.0,7.0,7.8,1.9838,1.9838,1.9838,1.9838,1.5788,1.5788,1.5788,1.5788,-51.960024,7
1.0,7.0,8.0,2.01,2.01,2.01,2.01,1.5965,1.5965,1.5965,1.5965,-53.557572,7
1.0,7.0,8.2,2.0359,2.0359,2.0359,2.0359,1.6138,1.6138,1.6138,1.6138,-55.175965,7
1.0,7.0,8.4,2.0616,2.0616,2.0616,2.0616,1.6306,1.6306,1.6306,1.6306,-56.815007,7
1.0,7.0,8.6,2.0871,2.0871,2.0871,2.0871,1.6469,1.6469,1.6469,1.6469,-58.474497,7
1.0,7.0,8.8,2.1122,2.1122,2.1122,2.1122,1.6627,1.6627,1.6627,1.6627,-60.154233,7
1.0,7.0,9.0,2.1372,2.1372,2.1372,2.1372,1.6781,1.6781,1.6781,1.6781,-61.854013,7
1.0,7.0,9.2,2.1618,2.1618,2.1618,2.1618,1.6929,1.6929,1.6929,1.6929,-63.573629,7
1.0,7.0,9.4,2.1862,2.1862,2.1862,2.1862,1.7073,1.7073,1.7073,1.7073,-65.312876,7
1.0,7.0,9.6,2.2104,2.2104,2.2104,2.2104,1.7212,1.7212,1.7212,1.7212,-67.071546,7
1.0,7.0,9.8,2.2343,2.2343,2.2343,2.2343,1.7345,1.7345,1.7345,1.7345,-68.849428,7
1.0,7.0,10.0,2.2579,2.2579,2.2579,2.2579,1.7474,1.7474,1.7474,1.7474,-70.646314,7
1.0,7.0,10.2,2.2813,2.2813,2.2813,2.2813,1.7597,1.7597,1.7597,1.7597,-72.461993,7
1.0,7.0,10.4,2.3044,2.3044,2.3044,2.3044,1.7715,1.7715,1.7715,1.7715,-74.296253,7
1.0,7.0,10.6,2.3272,2.3272,2.3272,2.3272,1.7828,1.7828,1.7828,1.7828,-76.148883,7
1.0,7.0,10.8,2.3497,2.3497,2.3497,2.3497,1.7935,1.7935,1.7935,1.7935,-78.019672,7
1.0,7.0,11.0,2.372,2.372,2.372,2.372,1.8037,1.8037,1.8037,1.8037,-79.908408,7
1.0,7.0,11.2,2.3941,2.3941,2.3941,2.3941,1.8134,1.8134,1.8134,1.8134,-81.81488,6
1.0,7.0,11.4,2.4159,2.4159,2.4159,2.4159,1.8226,1.8226,1.8226,1.8226,-83.738876,6
1.0,7.0,11.6,2.4374,2.4374,2.4374,2.4374,1.8313,1.8313,1.8313,1.8313,-85.680186,6
1.0,7.0,11.8,2.4586,2.4586,2.4586,2.4586,1.8394,1.8394,1.8394,1.8394,-87.6386,6
1.0,7.0,12.0,2.4796,2.4796,2.4796,2.4796,1.847,1.847,1.847,1.847,-89.61391,6
1.0,7.0,12.2,2.5003,2.5003,2.5003,2.5003,1.854,1.854,1.854,1.854,-91.605907,6
1.0,7.0,12.4,2.5208,2.5208,2.5208,2.5208,1.8606,1.8606,1.8606,1.8606,-93.614383,6
1.0,7.0,12.6,2.541,2.541,2.541,2.541,1.8666,1.8666,1.8666,1.8666,-95.639134,6
1.0,7.0,12.8,2.561,2.561,2.561,2.561,1.8721,1.8721,1.8721,1.8721,-97.679954,6
1.0,7.0,13.0,2.5807,2.5807,2.5807,2.5807,1.8771,1.8771,1.8771,1.8771,-99.736641,6
