tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,20.0,42.0,2.69,2.69,2.69,2.69,1.5696,1.5696,1.5696,1.5696,-281.180312,8
1.0,20.0,42.2,2.6996,2.6996,2.6996,2.6996,1.5713,1.5713,1.5713,1.5713,-283.336161,8
1.0,20.0,42.4,2.7092,2.7092,2.7092,2.7092,1.5728,1.5728,1.5728,1.5728,-285.499678,8
1.0,20.0,42.6,2.7187,2.7187,2.7187,2.7187,1.5741,1.5741,1.5741,1.5741,-287.670809,8
1.0,20.0,42.8,2.7281,2.7281,2.7281,2.7281,1.5753,1.5753,1.5753,1.5753,-289.849505,8
1.0,20.0,43.0,2.7374,2.7374,2.7374,2.7374,1.5762,1.5762,1.5762,1.5762,-292.035713,8
1.0,20.0,43.2,2.7467,2.7467,2.7467,2.7467,1.5771,1.5771,1.5771,1.5771,-294.229379,8
1.0,20.0,43.4,2.7559,2.7559,2.7559,2.7559,1.5777,1.5777,1.5777,1.5777,-296.430449,8
1.0,20.0,43.6,2.7651,2.7651,2.7651,2.7651,1.5782,1.5782,1.5782,1.5782,-298.63887,8
1.0,20.0,43.8,2.7742,2.7742,2.7742,2.7742,1.5786,1.5786,1.5786,1.5786,-300.854586,8
1.0,20.0,44.0,2.7832,2.7832,2.7832,2.7832,1.5788,1.5788,1.5788,1.5788,-303.077542,8
1.0,20.0,44.2,2.7921,2.7921,2.7921,2.7921,1.5789,1.5789,1.5789,1.5789,-305.307684,8
1.0,20.0,44.4,2.801,2.801,2.801,2.801,1.5789,1.5789,1.5789,1.5789,-307.544954,8
1.0,20.0,44.6,2.8098,2.8098,2.8098,2.8098,1.5787,1.5787,1.5787,1.5787,-309.789298,8
1.0,20.0,44.8,2.8186,2.8186,2.8186,2.8186,1.5785,1.5785,1.5785,1.5785,-312.04066,8
1.0,20.0,45.0,2.8272,2.8272,2.8272,2.8272,1.5781,1.5781,1.5781,1.5781,-314.298984,8
1.0,20.0,45.2,2.8358,2.8358,2.8358,2.8358,1.5776,1.5776,1.5776,1.5776,-316.564215,8
1.0,20.0,45.4,2.8444,2.8444,2.8444,2.8444,1.5771,1.5771,1.5771,1.5771,-318.836297,8
1.0,20.0,45.6,2.8528,2.8528,2.8528,2.8528,1.5764,1.5764,1.5764,1.5764,-321.115177,8
1.0,20.0,45.8,2.8612,2.8612,2.8612,2.8612,1.5757,1.5757,1.5757,1.5757,-323.400799,8
1.0,20.0,46.0,2.8695,2.8695,2.8695,2.8695,1.575,1.575,1.575,1.575,-325.693111,8
1.0,20.0,46.2,2.8778,2.8778,2.8778,2.8778,1.5741,1.5741,1.5741,1.5741,-327.992058,8
1.0,20.0,46.4,2.886,2.886,2.886,2.886,1.5732,1.5732,1.5732,1.5732,-330.297589,8
1.0,20.0,46.6,2.8941,2.8941,2.8941,2.8941,1.5723,1.5723,1.5723,1.5723,-332.609652,8
1.0,20.0,46.8,2.9022,2.9022,2.9022,2.9022,1.5713,1.5713,1.5713,1.5713,-334.928196,8
1.0,20.0,47.0,2.9102,2.9102,2.9102,2.9102,1.5702,1.5702,1.5702,1.5702,-337.253173,8
1.0,20.0,47.2,2.9182,2.9182,2.9182,2.9182,1.5692,1.5692,1.5692,1.5692,-339.584533,8
1.0,20.0,47.4,2.9261,2.9261,2.9261,2.9261,1.5681,1.5681,1.5681,1.5681,-341.922229,8
1.0,20.0,47.6,2.9339,2.9339,2.9339,2.9339,1.5669,1.5669,1.5669,1.5669,-344.266215,8
1.0,20.0,47.8,2.9417,2.9417,2.9417,2.9417,1.5658,1.5658,1.5658,1.5658,-346.616446,8
1.0,20.0,48.0,2.9494,2.9494,2.9494,2.9494,1.5646,1.5646,1.5646,1.5646,-348.972878,8
1.0,20.0,48.2,2.9571,2.9571,2.9571,2.9571,1.5635,1.5635,1.5635,1.5635,-351.335468,8
1.0,20.0,48.4,2.9647,2.9647,2.9647,2.9647,1.5623,1.5623,1.5623,1.5623,-353.704177,8
1.0,20.0,48.6,2.9723,2.9723,2.9723,2.9723,1.5611,1.5611,1.5611,1.5611,-356.078964,8
1.0,20.0,48.8,2.9798,2.9798,2.9798,2.9798,1.5599,1.5599,1.5599,1.5599,-358.459792,8
1.0,20.0,49.0,2.9873,2.9873,2.9873,2.9873,1.5587,1.5587,1.5587,1.5587,-360.846624,8
1.0,20.0,49.2,2.9947,2.9947,2.9947,2.9947,1.5575,1.5575,1.5575,1.5575,-363.239425,8
1.0,20.0,49.4,3.0021,3.0021,3.0021,3.0021,1.5563,1.5563,1.5563,1.5563,-365.638163,8
1.0,20.0,49.6,3.0095,3.0095,3.0095,3.0095,1.5551,1.5551,1.5551,1.5551,-368.042804,8
1.0,20.0,49.8,3.0168,3.0168,3.0168,3.0168,1.5539,1.5539,1.5539,1.5539,-370.453319,8
1.0,20.0,50.0,3.0241,3.0241,3.0241,3.0241,1.5527,1.5527,1.5527,1.5527,-372.869679,8
1.0,20.0,50.2,3.0313,3.0313,3.0313,3.0313,1.5515,1.5515,1.5515,1.5515,-375.291858,8
1.0,20.0,50.4,3.0386,3.0386,3.0386,3.0386,1.5503,1.5503,1.5503,1.5503,-377.719829,8
1.0,20.0,50.6,3.0458,3.0458,3.0458,3.0458,1.5491,1.5491,1.5491,1.5491,-380.153569,8
1.0,20.0,50.8,3.0529,3.0529,3.0529,3.0529,1.5479,1.5479,1.5479,1.5479,-382.593055,8
1.0,20.0,51.0,3.0601,3.0601,3.0601,3.0601,1.5467,1.5467,1.5467,1.5467,-385.038266,8
1.0,20.0,51.2,3.0672,3.0672,3.0672,3.0672,1.5455,1.5455,1.5455,1.5455,-387.489183,8
1.0,20.0,51.4,3.0743,3.0743,3.0743,3.0743,1.5442,1.5442,1.5442,1.5442,-389.945787,8
1.0,20.0,51.6,3.0814,3.0814,3.0814,3.0814,1.543,1.543,1.543,1.543,-392.408062,8
1.0,20.0,51.8,3.0884,3.0884,3.0884,3.0884,1.5417,1.5417,1.5417,1.5417,-394.875992,8
1.0,20.0,52.0,3.0955,3.0955,3.0955,3.0955,1.5404,1.5404,1.5404,1.5404,-397.349564,8
1.0,20.0,52.2,3.1025,3.1025,3.1025,3.1025,1.5391,1.5391,1.5391,1.5391,-399.828764,8
1.0,20.0,52.4,3.1095,3.1095,3.1095,3.1095,1.5377,1.5377,1.5377,1.5377,-402.313581,8
1.0,20.0,52.6,3.1165,3.1165,3.1165,3.1165,1.5364,1.5364,1.5364,1.5364,-404.804004,8
1.0,20.0,52.8,3.1235,3.1235,3.1235,3.1235,1.5349,1.5349,1.5349,1.5349,-407.300024,8
1.0,20.0,53.0,3.1305,3.1305,3.1305,3.1305,1.5335,1.5335,1.5335,1.5335,-409.801633,8
1.0,20.0,53.2,3.1375,3.1375,3.1375,3.1375,1.5319,1.5319,1.5319,1.5319,-412.308824,8
1.0,20.0,53.4,3.1444,3.1444,3.1444,3.1444,1.5304,1.5304,1.5304,1.5304,-414.821589,8
1.0,20.0,53.6,3.1514,3.1514,3.1514,3.1514,1.5287,1.5287,1.5287,1.5287,-417.339925,8
1.0,20.0,53.8,3.1584,3.1584,3.1584,3.1584,1.5271,1.5271,1.5271,1.5271,-419.863826,8
1.0,20.0,54.0,3.1653,3.1653,3.1653,3.1653,1.5253,1.5253,1.5253,1.5253,-422.393289,8
1.0,20.0,54.2,3.1722,3.1722,3.1722,3.1722,1.5235,1.5235,1.5235,1.5235,-424.92831,8
1.0,20.0,54.4,3.1792,3.1792,3.1792,3.1792,1.5215,1.5215,1.5215,1.5215,-427.468888,8
1.0,20.0,54.6,3.1861,3.1861,3.1861,3.1861,1.5195,1.5195,1.5195,1.5195,-430.015021,8
1.0,20.0,54.8,3.1931,3.1931,3.1931,3.1931,1.5175,1.5175,1.5175,1.5175,-432.566708,8
1.0,20.0,55.0,3.2,3.2,3.2,3.2,1.5153,1.5153,1.5153,1.5153,-435.123949,8
1.0,20.0,55.2,3.207,3.207,3.207,3.207,1.513,1.513,1.513,1.513,-437.686743,8
1.0,20.0,55.4,3.2139,3.2139,3.2139,3.2139,1.5106,1.5106,1.5106,1.5106,-440.255093,8
1.0,20.0,55.6,3.2209,3.2209,3.2209,3.2209,1.5081,1.5081,1.5081,1.5081,-442.828999,7
1.0,20.0,55.8,3.2278,3.2278,3.2278,3.2278,1.5055,1.5055,1.5055,1.5055,-445.408462,7
1.0,20.0,56.0,3.2348,3.2348,3.2348,3.2348,1.5028,1.5028,1.5028,1.5028,-447.993486,7
1.0,20.0,56.2,3.2417,3.2417,3.2417,3.2417,1.5,1.5,1.5,1.5,-450.584071,7
1.0,20.0,56.4,3.2487,3.2487,3.2487,3.2487,1.497,1.497,1.497,1.497,-453.180222,7
1.0,20.0,56.6,3.2556,3.2556,3.2556,3.2556,1.4939,1.4939,1.4939,1.4939,-455.781941,7
1.0,20.0,56.8,3.2626,3.2626,3.2626,3.2626,1.4907,1.4907,1.4907,1.4907,-458.389232,7
1.0,20.0,57.0,3.2696,3.2696,3.2696,3.2696,1.4873,1.4873,1.4873,1.4873,-461.002098,7
1.0,20.0,57.2,3.2765,3.2765,3.2765,3.2765,1.4838,1.4838,1.4838,1.4838,-463.620543,7
1.0,20.0,57.4,3.2835,3.2835,3.2835,3.2835,1.4802,1.4802,1.4802,1.4802,-466.244572,7
1.0,20.0,57.6,3.2905,3.2905,3.2905,3.2905,1.4764,1.4764,1.4764,1.4764,-468.874188,7
1.0,20.0,57.8,3.2975,3.2975,3.2975,3.2975,1.4724,1.4724,1.4724,1.4724,-471.509398,7
1.0,20.0,58.0,3.3045,3.3045,3.3045,3.3045,1.4683,1.4683,1.4683,1.4683,-474.150204,7
1.0,20.0,58.2,3.3115,3.3115,3.3115,3.3115,1.464,1.464,1.464,1.464,-476.796613,7
1.0,20.0,58.4,3.3185,3.3185,3.3185,3.3185,1.4596,1.4596,1.4596,1.4596,-479.448629,7
1.0,20.0,58.6,3.3255,3.3255,3.3255,3.3255,1.455,1.455,1.455,1.455,-482.106258,7
1.0,20.0,58.8,3.3326,3.3326,3.3326,3.3326,1.4502,1.4502,1.4502,1.4502,-484.769505,7
1.0,20.0,59.0,3.3396,3.3396,3.3396,3.3396,1.4453,1.4453,1.4453,1.4453,-487.438376,7
1.0,20.0,59.2,3.3466,3.3466,3.3466,3.3466,1.4402,1.4402,1.4402,1.4402,-490.112876,7
1.0,20.0,59.4,3.3537,3.3537,3.3537,3.3537,1.4349,1.4349,1.4349,1.4349,-492.793012,7
1.0,20.0,59.6,3.3607,3.3607,3.3607,3.3607,1.4294,1.4294,1.4294,1.4294,-495.478788,7
1.0,20.0,59.8,3.3678,3.3678,3.3678,3.3678,1.4237,1.4237,1.4237,1.4237,-498.170213,7
1.0,20.0,60.0,3.3749,3.3749,3.3749,3.3749,1.4179,1.4179,1.4179,1.4179,-500.867291,7
1.0,20.0,60.2,3.382,3.382,3.382,3.382,1.4118,1.4118,1.4118,1.4118,-503.570029,7
1.0,20.0,60.4,3.3891,3.3891,3.3891,3.3891,1.4056,1.4056,1.4056,1.4056,-506.278434,7
1.0,20.0,60.6,3.3961,3.3961,3.3961,3.3961,1.3992,1.3992,1.3992,1.3992,-508.992513,7
1.0,20.0,60.8,3.4033,3.4033,3.4033,3.4033,1.3925,1.3925,1.3925,1.3925,-511.712272,7
1.0,20.0,61.0,3.4104,3.4104,3.4104,3.4104,1.3857,1.3857,1.3857,1.3857,-514.437719,7
1.0,20.0,61.2,3.4175,3.4175,3.4175,3.4175,1.3787,1.3787,1.3787,1.3787,-517.16886,7
1.0,20.0,61.4,3.4246,3.4246,3.4246,3.4246,1.3714,1.3714,1.3714,1.3714,-519.905703,7
1.0,20.0,61.6,3.4318,3.4318,3.4318,3.4318,1.364,1.364,1.364,1.364,-522.648256,7
1.0,20.0,61.8,3.4389,3.4389,3.4389,3.4389,1.3563,1.3563,1.3563,1.3563,-525.396526,7
1.0,20.0,62.0,3.4461,3.4461,3.4461,3.4461,1.3484,1.3484,1.3484,1.3484,-528.150522,7
1.0,20.0,62.2,3.4532,3.4532,3.4532,3.4532,1.3403,1.3403,1.3403,1.3403,-530.910251,7
1.0,20.0,62.4,3.4604,3.4604,3.4604,3.4604,1.332,1.332,1.332,1.332,-533.675722,7
1.0,20.0,62.6,3.4676,3.4676,3.4676,3.4676,1.3235,1.3235,1.3235,1.3235,-536.446944,7
1.0,20.0,62.8,3.4748,3.4748,3.4748,3.4748,1.3147,1.3147,1.3147,1.3147,-539.223925,7
1.0,20.0,63.0,3.482,3.482,3.482,3.482,1.3058,1.3058,1.3058,1.3058,-542.006675,7
1.0,20.0,63.2,3.4893,3.4893,3.4893,3.4893,1.2965,1.2965,1.2965,1.2965,-544.795203,8
1.0,20.0,63.4,3.4965,3.4965,3.4965,3.4965,1.2871,1.2871,1.2871,1.2871,-547.589519,8
1.0,20.0,63.6,3.5038,3.5038,3.5038,3.5038,1.2774,1.2774,1.2774,1.2774,-550.389633,8
1.0,20.0,63.8,3.511,3.511,3.511,3.511,1.2675,1.2675,1.2675,1.2675,-553.195555,8
1.0,20.0,64.0,3.5183,3.5183,3.5183,3.5183,1.2573,1.2573,1.2573,1.2573,-556.007295,8
1.0,20.0,64.2,3.5256,3.5256,3.5256,3.5256,1.2469,1.2469,1.2469,1.2469,-558.824865,8
1.0,20.0,64.4,3.5329,3.5329,3.5329,3.5329,1.2363,1.2363,1.2363,1.2363,-561.648275,8
1.0,20.0,64.6,3.5402,3.5402,3.5402,3.5402,1.2254,1.2254,1.2254,1.2254,-564.477538,8
1.0,20.0,64.8,3.5476,3.5476,3.5476,3.5476,1.2142,1.2142,1.2142,1.2142,-567.312665,8
1.0,20.0,65.0,3.5549,3.5549,3.5549,3.5549,1.2028,1.2028,1.2028,1.2028,-570.153668,8
1.0,20.0,65.2,3.5623,3.5623,3.5623,3.5623,1.1911,1.1911,1.1911,1.1911,-573.00056,8
1.0,20.0,65.4,3.5697,3.5697,3.5697,3.5697,1.1791,1.1791,1.1791,1.1791,-575.853353,8
1.0,20.0,65.6,3.5771,3.5771,3.5771,3.5771,1.1669,1.1669,1.1669,1.1669,-578.712062,8
1.0,20.0,65.8,3.5845,3.5845,3.5845,3.5845,1.1544,1.1544,1.1544,1.1544,-581.576699,8
1.0,20.0,66.0,3.5919,3.5919,3.5919,3.5919,1.1416,1.1416,1.1416,1.1416,-584.44728,8
1.0,20.0,66.2,3.5994,3.5994,3.5994,3.5994,1.1285,1.1285,1.1285,1.1285,-587.323817,8
1.0,20.0,66.4,3.6069,3.6069,3.6069,3.6069,1.1151,1.1151,1.1151,1.1151,-590.206326,8
1.0,20.0,66.6,3.6144,3.6144,3.6144,3.6144,1.1015,1.1015,1.1015,1.1015,-593.094823,9
1.0,20.0,66.8,3.6219,3.6219,3.6219,3.6219,1.0875,1.0875,1.0875,1.0875,-595.989322,9
1.0,20.0,67.0,3.6294,3.6294,3.6294,3.6294,1.0733,1.0733,1.0733,1.0733,-598.88984,9
1.0,20.0,67.2,3.637,3.637,3.637,3.637,1.0587,1.0587,1.0587,1.0587,-601.796394,9
1.0,20.0,67.4,3.6445,3.6445,3.6445,3.6445,1.0438,1.0438,1.0438,1.0438,-604.708999,9
1.0,20.0,67.6,3.6521,3.6521,3.6521,3.6521,1.0286,1.0286,1.0286,1.0286,-607.627674,9
1.0,20.0,67.8,3.6598,3.6598,3.6598,3.6598,1.0131,1.0131,1.0131,1.0131,-610.552437,9
1.0,20.0,68.0,3.6674,3.6674,3.6674,3.6674,0.9972,0.9972,0.9972,0.9972,-613.483304,9
1.0,20.0,68.2,3.6751,3.6751,3.6751,3.6751,0.981,0.981,0.981,0.981,-616.420296,10
1.0,20.0,68.4,3.6828,3.6828,3.6828,3.6828,0.9645,0.9645,0.9645,0.9645,-619.363431,10
1.0,20.0,68.6,3.6905,3.6905,3.6905,3.6905,0.9476,0.9476,0.9476,0.9476,-622.312729,10
1.0,20.0,68.8,3.6982,3.6982,3.6982,3.6982,0.9304,0.9304,0.9304,0.9304,-625.268209,10
1.0,20.0,69.0,3.706,3.706,3.706,3.706,0.9128,0.9128,0.9128,0.9128,-628.229893,10
1.0,20.0,69.2,3.7138,3.7138,3.7138,3.7138,0.8948,0.8948,0.8948,0.8948,-631.197802,10
1.0,20.0,69.4,3.7216,3.7216,3.7216,3.7216,0.8765,0.8765,0.8765,0.8765,-634.171957,11
1.0,20.0,69.6,3.7295,3.7295,3.7295,3.7295,0.8578,0.8578,0.8578,0.8578,-637.152381,11
1.0,20.0,69.8,3.7373,3.7373,3.7373,3.7373,0.8386,0.8386,0.8386,0.8386,-640.139096,11
1.0,20.0,70.0,3.7452,3.7452,3.7452,3.7452,0.8191,0.8191,0.8191,0.8191,-643.132125,11
1.0,20.0,70.2,3.7532,3.7532,3.7532,3.7532,0.7992,0.7992,0.7992,0.7992,-646.131493,12
1.0,20.0,70.4,3.7612,3.7612,3.7612,3.7612,0.7789,0.7789,0.7789,0.7789,-649.137224,12
1.0,20.0,70.6,3.7692,3.7692,3.7692,3.7692,0.7581,0.7581,0.7581,0.7581,-652.149342,12
1.0,20.0,70.8,3.7772,3.7772,3.7772,3.7772,0.737,0.737,0.737,0.737,-655.167875,13
1.0,20.0,71.0,3.7853,3.7853,3.7853,3.7853,0.7153,0.7153,0.7153,0.7153,-658.192847,13
1.0,20.0,71.2,3.7934,3.7934,3.7934,3.7934,0.6933,0.6933,0.6933,0.6933,-661.224286,14
1.0,20.0,71.4,3.8015,3.8015,3.8015,3.8015,0.6708,0.6708,0.6708,0.6708,-664.26222,14
1.0,20.0,71.6,3.8097,3.8097,3.8097,3.8097,0.6478,0.6478,0.6478,0.6478,-667.306677,14
1.0,20.0,71.8,3.8179,3.8179,3.8179,3.8179,0.6243,0.6243,0.6243,0.6243,-670.357685,15
1.0,20.0,72.0,3.8261,3.8261,3.8261,3.8261,0.6003,0.6003,0.6003,0.6003,-673.415274,16
1.0,20.0,72.2,3.8344,3.8344,3.8344,3.8344,0.5759,0.5759,0.5759,0.5759,-676.479474,16
1.0,20.0,72.4,3.8427,3.8427,3.8427,3.8427,0.5509,0.5509,0.5509,0.5509,-679.550316,17
1.0,20.0,72.6,3.8511,3.8511,3.8511,3.8511,0.5254,0.5254,0.5254,0.5254,-682.627832,18
1.0,20.0,72.8,3.8595,3.8595,3.8595,3.8595,0.4993,0.4993,0.4993,0.4993,-685.712053,18
1.0,20.0,73.0,3.8679,3.8679,3.8679,3.8679,0.4728,0.4728,0.4728,0.4728,-688.803013,19
1.0,20.0,73.2,3.8764,3.8764,3.8764,3.8764,0.4456,0.4456,0.4456,0.4456,-691.900744,20
1.0,20.0,73.4,3.8849,3.8849,3.8849,3.8849,0.4179,0.4179,0.4179,0.4179,-695.00528,22
1.0,20.0,73.6,3.8935,3.8935,3.8935,3.8935,0.3896,0.3896,0.3896,0.3896,-698.116657,23
1.0,20.0,73.8,3.9021,3.9021,3.9021,3.9021,0.3607,0.3607,0.3607,0.3607,-701.234909,25
1.0,20.0,74.0,3.9108,3.9108,3.9108,3.9108,0.3312,0.3312,0.3312,0.3312,-704.360072,27
1.0,20.0,74.2,3.9195,3.9195,3.9195,3.9195,0.3011,0.3011,0.3011,0.3011,-707.492182,29
1.0,20.0,74.4,3.9282,3.9282,3.9282,3.9282,0.2704,0.2704,0.2704,0.2704,-710.631275,31
1.0,20.0,74.6,3.937,3.937,3.937,3.937,0.239,0.239,0.239,0.239,-713.77739,35
1.0,20.0,74.8,3.9459,3.9459,3.9459,3.9459,0.2069,0.2069,0.2069,0.2069,-716.930564,39
1.0,20.0,75.0,3.9548,3.9548,3.9548,3.9548,0.1742,0.1742,0.1742,0.1742,-720.090834,44
1.0,20.0,75.2,3.9637,3.9637,3.9637,3.9637,0.1408,0.1408,0.1408,0.1408,-723.258239,51
1.0,20.0,75.4,3.9727,3.9727,3.9727,3.9727,0.1067,0.1067,0.1067,0.1067,-726.432819,57
1.0,20.0,75.6,3.9818,3.9818,3.9818,3.9818,0.0719,0.0719,0.0719,0.0719,-729.614613,80
1.0,20.0,75.8,3.9909,3.9909,3.9909,3.9909,0.0363,0.0363,0.0363,0.0363,-732.80366,160
1.0,20.0,76.0,4.0,4.0,4.0,4.0,0.0001,0.0001,0.0001,0.0001,-736.0,5675
1.0,20.0,76.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-739.2,337
1.0,20.0,76.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-742.4,190
1.0,20.0,76.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-745.6,135
1.0,20.0,76.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-748.8,106
1.0,20.0,77.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-752.0,88
1.0,20.0,77.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-755.2,76
1.0,20.0,77.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-758.4,67
1.0,20.0,77.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-761.6,60
1.0,20.0,77.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-764.8,55
1.0,20.0,78.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-768.0,50
1.0,20.0,78.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-771.2,47
1.0,20.0,78.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-774.4,44
1.0,20.0,78.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-777.6,41
1.0,20.0,78.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-780.8,39
1.0,20.0,79.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-784.0,37
1.0,20.0,79.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-787.2,35
1.0,20.0,79.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-790.4,34
1.0,20.0,79.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-793.6,32
1.0,20.0,79.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-796.8,31
1.0,20.0,80.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-800.0,30
1.0,20.0,80.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-803.2,29
1.0,20.0,80.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-806.4,28
1.0,20.0,80.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-809.6,27
1.0,20.0,80.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-812.8,26
1.0,20.0,81.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-816.0,25
1.0,20.0,81.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-819.2,25
1.0,20.0,81.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-822.4,24
1.0,20.0,81.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-825.6,24
1.0,20.0,81.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-828.8,23
1.0,20.0,82.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-832.0,22
1.0,20.0,82.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-835.2,22
1.0,20.0,82.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-838.4,22
1.0,20.0,82.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-841.6,21
1.0,20.0,82.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-844.8,21
1.0,20.0,83.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-848.0,20
1.0,20.0,83.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-851.2,20
1.0,20.0,83.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-854.4,20
1.0,20.0,83.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-857.6,19
1.0,20.0,83.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-860.8,19
1.0,20.0,84.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-864.0,19
1.0,20.0,84.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-867.2,18
1.0,20.0,84.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-870.4,18
1.0,20.0,84.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-873.6,18
1.0,20.0,84.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-876.8,18
1.0,20.0,85.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-880.0,17
1.0,20.0,85.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-883.2,17
1.0,20.0,85.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-886.4,17
1.0,20.0,85.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-889.6,17
1.0,20.0,85.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-892.8,17
1.0,20.0,86.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-896.0,16
1.0,20.0,86.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-899.2,16
1.0,20.0,86.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-902.4,16
1.0,20.0,86.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-905.6,16
1.0,20.0,86.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-908.8,16
1.0,20.0,87.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-912.0,15
1.0,20.0,87.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-915.2,15
1.0,20.0,87.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-918.4,15
1.0,20.0,87.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-921.6,15
1.0,20.0,87.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-924.8,15
1.0,20.0,88.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-928.0,15
1.0,20.0,88.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-931.2,15
1.0,20.0,88.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-934.4,14
1.0,20.0,88.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-937.6,14
1.0,20.0,88.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-940.8,14
1.0,20.0,89.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-944.0,14
1.0,20.0,89.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-947.2,14
1.0,20.0,89.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-950.4,14
1.0,20.0,89.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-953.6,14
1.0,20.0,89.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-956.8,14
1.0,20.0,90.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-960.0,14
1.0,20.0,90.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-963.2,13
1.0,20.0,90.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-966.4,13
1.0,20.0,90.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-969.6,13
1.0,20.0,90.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-972.8,13
